province,confirmed,date
전북,0,2020-04-13
,,
충남,0,2020-04-13
,,
충북,0,2020-04-13
,,
강원,0,2020-04-13
,,
경기,3,2020-04-13
,,
세종,0,2020-04-13
,,
울산,0,2020-04-13
,,
대전,0,2020-04-13
,,
광주,0,2020-04-13
,,
인천,1,2020-04-13
,,
대구,3,2020-04-13
,,
부산,0,2020-04-13
,,
서울,8,2020-04-13
,,
합계,25,2020-04-13
,,
검역,18,2020-04-12
,,
제주,0,2020-04-12
,,
경남,0,2020-04-12
,,
경북,3,2020-04-12
,,
전남,0,2020-04-12
,,
전북,0,2020-04-12
,,
충남,1,2020-04-12
,,
충북,0,2020-04-12
,,
강원,0,2020-04-12
,,
경기,4,2020-04-12
,,
세종,0,2020-04-12
,,
울산,0,2020-04-12
,,
대전,0,2020-04-12
,,
광주,0,2020-04-12
,,
인천,1,2020-04-12
,,
대구,2,2020-04-12
,,
부산,0,2020-04-12
,,
서울,3,2020-04-12
,,
합계,32,2020-04-12
,,
검역,18,2020-04-12
,,
제주,0,2020-04-12
,,
경남,0,2020-04-12
,,
경북,3,2020-04-12
,,
전남,0,2020-04-12
,,
전북,0,2020-04-12
,,
충남,1,2020-04-12
,,
충북,0,2020-04-12
,,
강원,0,2020-04-12
,,
경기,4,2020-04-12
,,
세종,0,2020-04-12
,,
울산,0,2020-04-12
,,
대전,0,2020-04-12
,,
광주,0,2020-04-12
,,
인천,1,2020-04-12
,,
대구,2,2020-04-12
,,
부산,0,2020-04-12
,,
서울,3,2020-04-12
,,
합계,32,2020-04-12
,,
검역,18,2020-04-12
,,
제주,0,2020-04-12
,,
경남,0,2020-04-12
,,
경북,3,2020-04-12
,,
전남,0,2020-04-12
,,
전북,0,2020-04-12
,,
충남,1,2020-04-12
,,
충북,0,2020-04-12
,,
강원,0,2020-04-12
,,
경기,4,2020-04-12
,,
세종,0,2020-04-12
,,
울산,0,2020-04-12
,,
대전,0,2020-04-12
,,
광주,0,2020-04-12
,,
인천,1,2020-04-12
,,
대구,2,2020-04-12
,,
부산,0,2020-04-12
,,
서울,3,2020-04-12
,,
합계,32,2020-04-12
,,
검역,18,2020-04-12
,,
제주,0,2020-04-12
,,
경남,0,2020-04-12
,,
경북,3,2020-04-12
,,
전남,0,2020-04-12
,,
전북,0,2020-04-12
,,
충남,1,2020-04-12
,,
충북,0,2020-04-12
,,
강원,0,2020-04-12
,,
경기,4,2020-04-12
,,
세종,0,2020-04-12
,,
울산,0,2020-04-12
,,
대전,0,2020-04-12
,,
광주,0,2020-04-12
,,
인천,1,2020-04-12
,,
대구,2,2020-04-12
,,
부산,0,2020-04-12
,,
서울,3,2020-04-12
,,
합계,32,2020-04-12
,,
검역,6,2020-04-11
,,
제주,0,2020-04-11
,,
경남,0,2020-04-11
,,
경북,3,2020-04-11
,,
전남,0,2020-04-11
,,
전북,0,2020-04-11
,,
충남,0,2020-04-11
,,
충북,0,2020-04-11
,,
강원,0,2020-04-11
,,
경기,9,2020-04-11
,,
세종,0,2020-04-11
,,
울산,1,2020-04-11
,,
대전,0,2020-04-11
,,
광주,0,2020-04-11
,,
인천,0,2020-04-11
,,
대구,7,2020-04-11
,,
부산,0,2020-04-11
,,
서울,4,2020-04-11
,,
합계,30,2020-04-11
,,
검역,4,2020-04-10
,,
제주,0,2020-04-10
,,
경남,0,2020-04-10
,,
경북,7,2020-04-10
,,
전남,0,2020-04-10
,,
전북,0,2020-04-10
,,
충남,0,2020-04-10
,,
충북,0,2020-04-10
,,
강원,0,2020-04-10
,,
경기,9,2020-04-10
,,
세종,0,2020-04-10
,,
울산,0,2020-04-10
,,
대전,0,2020-04-10
,,
광주,0,2020-04-10
,,
인천,1,2020-04-10
,,
대구,0,2020-04-10
,,
부산,1,2020-04-10
,,
서울,5,2020-04-10
,,
합계,27,2020-04-10
,,
검역,4,2020-04-10
,,
제주,0,2020-04-10
,,
경남,0,2020-04-10
,,
경북,7,2020-04-10
,,
전남,0,2020-04-10
,,
전북,0,2020-04-10
,,
충남,0,2020-04-10
,,
충북,0,2020-04-10
,,
강원,0,2020-04-10
,,
경기,9,2020-04-10
,,
세종,0,2020-04-10
,,
울산,0,2020-04-10
,,
대전,0,2020-04-10
,,
광주,0,2020-04-10
,,
인천,1,2020-04-10
,,
대구,0,2020-04-10
,,
부산,1,2020-04-10
,,
서울,5,2020-04-10
,,
합계,27,2020-04-10
,,
검역,10,2020-04-09
,,
제주,0,2020-04-09
,,
경남,2,2020-04-09
,,
경북,0,2020-04-09
,,
전남,0,2020-04-09
,,
전북,0,2020-04-09
,,
충남,1,2020-04-09
,,
충북,0,2020-04-09
,,
강원,0,2020-04-09
,,
경기,10,2020-04-09
,,
세종,0,2020-04-09
,,
울산,0,2020-04-09
,,
대전,0,2020-04-09
,,
광주,0,2020-04-09
,,
인천,0,2020-04-09
,,
대구,4,2020-04-09
,,
부산,0,2020-04-09
,,
서울,12,2020-04-09
,,
합계,39,2020-04-09
,,
검역,10,2020-04-09
,,
제주,0,2020-04-09
,,
경남,2,2020-04-09
,,
경북,0,2020-04-09
,,
전남,0,2020-04-09
,,
전북,0,2020-04-09
,,
충남,1,2020-04-09
,,
충북,0,2020-04-09
,,
강원,0,2020-04-09
,,
경기,10,2020-04-09
,,
세종,0,2020-04-09
,,
울산,0,2020-04-09
,,
대전,0,2020-04-09
,,
광주,0,2020-04-09
,,
인천,0,2020-04-09
,,
대구,4,2020-04-09
,,
부산,0,2020-04-09
,,
서울,12,2020-04-09
,,
합계,39,2020-04-09
,,
검역,10,2020-04-08
,,
제주,0,2020-04-08
,,
경남,2,2020-04-08
,,
경북,0,2020-04-08
,,
전남,0,2020-04-08
,,
전북,0,2020-04-08
,,
충남,1,2020-04-08
,,
충북,0,2020-04-08
,,
강원,0,2020-04-08
,,
경기,10,2020-04-08
,,
세종,0,2020-04-08
,,
울산,0,2020-04-08
,,
대전,0,2020-04-08
,,
광주,0,2020-04-08
,,
인천,0,2020-04-08
,,
대구,4,2020-04-08
,,
부산,0,2020-04-08
,,
서울,12,2020-04-08
,,
합계,39,2020-04-08
,,
검역,10,2020-04-09
,,
제주,0,2020-04-09
,,
경남,2,2020-04-09
,,
경북,0,2020-04-09
,,
전남,0,2020-04-09
,,
전북,0,2020-04-09
,,
충남,1,2020-04-09
,,
충북,0,2020-04-09
,,
강원,0,2020-04-09
,,
경기,10,2020-04-09
,,
세종,0,2020-04-09
,,
울산,0,2020-04-09
,,
대전,0,2020-04-09
,,
광주,0,2020-04-09
,,
인천,0,2020-04-09
,,
대구,4,2020-04-09
,,
부산,0,2020-04-09
,,
서울,12,2020-04-09
,,
합계,39,2020-04-09
,,
검역,14,2020-04-08
,,
제주,0,2020-04-08
,,
경남,1,2020-04-08
,,
경북,3,2020-04-08
,,
전남,0,2020-04-08
,,
전북,1,2020-04-08
,,
충남,0,2020-04-08
,,
충북,0,2020-04-08
,,
강원,2,2020-04-08
,,
경기,6,2020-04-08
,,
세종,0,2020-04-08
,,
울산,0,2020-04-08
,,
대전,0,2020-04-08
,,
광주,0,2020-04-08
,,
인천,4,2020-04-08
,,
대구,9,2020-04-08
,,
부산,2,2020-04-08
,,
서울,11,2020-04-08
,,
합계,53,2020-04-08
,,
검역,14,2020-04-07
,,
제주,0,2020-04-07
,,
경남,1,2020-04-07
,,
경북,1,2020-04-07
,,
전남,0,2020-04-07
,,
전북,0,2020-04-07
,,
충남,1,2020-04-07
,,
충북,0,2020-04-07
,,
강원,2,2020-04-07
,,
경기,10,2020-04-07
,,
세종,0,2020-04-07
,,
울산,0,2020-04-07
,,
대전,0,2020-04-07
,,
광주,0,2020-04-07
,,
인천,0,2020-04-07
,,
대구,13,2020-04-07
,,
부산,1,2020-04-07
,,
서울,4,2020-04-07
,,
합계,47,2020-04-07
,,
검역,7,2020-04-06
,,
제주,0,2020-04-06
,,
경남,2,2020-04-06
,,
경북,2,2020-04-06
,,
전남,0,2020-04-06
,,
전북,0,2020-04-06
,,
충남,1,2020-04-06
,,
충북,0,2020-04-06
,,
강원,0,2020-04-06
,,
경기,8,2020-04-06
,,
세종,0,2020-04-06
,,
울산,0,2020-04-06
,,
대전,2,2020-04-06
,,
광주,0,2020-04-06
,,
인천,1,2020-04-06
,,
대구,13,2020-04-06
,,
부산,0,2020-04-06
,,
서울,11,2020-04-06
,,
합계,47,2020-04-06
,,
검역,24,2020-04-05
,,
제주,3,2020-04-05
,,
경남,1,2020-04-05
,,
경북,4,2020-04-05
,,
전남,0,2020-04-05
,,
전북,1,2020-04-05
,,
충남,0,2020-04-05
,,
충북,0,2020-04-05
,,
강원,3,2020-04-05
,,
경기,10,2020-04-05
,,
세종,0,2020-04-05
,,
울산,0,2020-04-05
,,
대전,1,2020-04-05
,,
광주,1,2020-04-05
,,
인천,2,2020-04-05
,,
대구,7,2020-04-05
,,
부산,0,2020-04-05
,,
서울,24,2020-04-05
,,
합계,81,2020-04-05
,,
검역,15,2020-04-04
,,
제주,0,2020-04-04
,,
경남,1,2020-04-04
,,
경북,1,2020-04-04
,,
전남,0,2020-04-04
,,
전북,0,2020-04-04
,,
충남,1,2020-04-04
,,
충북,0,2020-04-04
,,
강원,1,2020-04-04
,,
경기,23,2020-04-04
,,
세종,0,2020-04-04
,,
울산,0,2020-04-04
,,
대전,0,2020-04-04
,,
광주,0,2020-04-04
,,
인천,3,2020-04-04
,,
대구,27,2020-04-04
,,
부산,0,2020-04-04
,,
서울,22,2020-04-04
,,
합계,94,2020-04-04
,,
검역,22,2020-04-03
,,
제주,0,2020-04-03
,,
경남,1,2020-04-03
,,
경북,5,2020-04-03
,,
전남,1,2020-04-03
,,
전북,1,2020-04-03
,,
충남,1,2020-04-03
,,
충북,1,2020-04-03
,,
강원,2,2020-04-03
,,
경기,23,2020-04-03
,,
세종,0,2020-04-03
,,
울산,0,2020-04-03
,,
대전,0,2020-04-03
,,
광주,1,2020-04-03
,,
인천,1,2020-04-03
,,
대구,9,2020-04-03
,,
부산,0,2020-04-03
,,
서울,18,2020-04-03
,,
합계,86,2020-04-03
,,
검역,18,2020-04-02
,,
제주,0,2020-04-02
,,
경남,6,2020-04-02
,,
경북,2,2020-04-02
,,
전남,2,2020-04-02
,,
전북,0,2020-04-02
,,
충남,2,2020-04-02
,,
충북,0,2020-04-02
,,
강원,1,2020-04-02
,,
경기,17,2020-04-02
,,
세종,0,2020-04-02
,,
울산,1,2020-04-02
,,
대전,0,2020-04-02
,,
광주,1,2020-04-02
,,
인천,4,2020-04-02
,,
대구,21,2020-04-02
,,
부산,0,2020-04-02
,,
서울,14,2020-04-02
,,
합계,89,2020-04-02
,,
검역,7,2020-04-01
,,
제주,0,2020-04-01
,,
경남,4,2020-04-01
,,
경북,2,2020-04-01
,,
전남,3,2020-04-01
,,
전북,1,2020-04-01
,,
충남,3,2020-04-01
,,
충북,0,2020-04-01
,,
강원,2,2020-04-01
,,
경기,23,2020-04-01
,,
세종,0,2020-04-01
,,
울산,0,2020-04-01
,,
대전,0,2020-04-01
,,
광주,4,2020-04-01
,,
인천,5,2020-04-01
,,
대구,20,2020-04-01
,,
부산,3,2020-04-01
,,
서울,24,2020-04-01
,,
합계,101,2020-04-01
,,
검역,15,2020-03-31
,,
제주,0,2020-03-31
,,
경남,1,2020-03-31
,,
경북,2,2020-03-31
,,
전남,0,2020-03-31
,,
전북,0,2020-03-31
,,
충남,1,2020-03-31
,,
충북,0,2020-03-31
,,
강원,0,2020-03-31
,,
경기,13,2020-03-31
,,
세종,0,2020-03-31
,,
울산,0,2020-03-31
,,
대전,2,2020-03-31
,,
광주,0,2020-03-31
,,
인천,6,2020-03-31
,,
대구,60,2020-03-31
,,
부산,1,2020-03-31
,,
서울,24,2020-03-31
,,
합계,125,2020-03-31
,,
검역,13,2020-03-30
,,
제주,1,2020-03-30
,,
경남,1,2020-03-30
,,
경북,11,2020-03-30
,,
전남,0,2020-03-30
,,
전북,1,2020-03-30
,,
충남,0,2020-03-30
,,
충북,3,2020-03-30
,,
강원,2,2020-03-30
,,
경기,15,2020-03-30
,,
세종,0,2020-03-30
,,
울산,0,2020-03-30
,,
대전,0,2020-03-30
,,
광주,0,2020-03-30
,,
인천,0,2020-03-30
,,
대구,14,2020-03-30
,,
부산,1,2020-03-30
,,
서울,16,2020-03-30
,,
합계,78,2020-03-30
,,
검역,21,2020-03-29
,,
제주,0,2020-03-29
,,
경남,3,2020-03-29
,,
경북,2,2020-03-29
,,
전남,1,2020-03-29
,,
전북,2,2020-03-29
,,
충남,1,2020-03-29
,,
충북,0,2020-03-29
,,
강원,2,2020-03-29
,,
경기,15,2020-03-29
,,
세종,2,2020-03-29
,,
울산,0,2020-03-29
,,
대전,3,2020-03-29
,,
광주,0,2020-03-29
,,
인천,7,2020-03-29
,,
대구,23,2020-03-29
,,
부산,3,2020-03-29
,,
서울,20,2020-03-29
,,
합계,105,2020-03-29
,,
검역,24,2020-03-28
,,
제주,1,2020-03-28
,,
경남,0,2020-03-28
,,
경북,2,2020-03-28
,,
전남,0,2020-03-28
,,
전북,0,2020-03-28
,,
충남,2,2020-03-28
,,
충북,0,2020-03-28
,,
강원,1,2020-03-28
,,
경기,21,2020-03-28
,,
세종,0,2020-03-28
,,
울산,0,2020-03-28
,,
대전,0,2020-03-28
,,
광주,0,2020-03-28
,,
인천,5,2020-03-28
,,
대구,71,2020-03-28
,,
부산,1,2020-03-28
,,
서울,18,2020-03-28
,,
합계,146,2020-03-28
,,
검역,13,2020-03-27
,,
제주,1,2020-03-27
,,
경남,1,2020-03-27
,,
경북,9,2020-03-27
,,
전남,0,2020-03-27
,,
전북,0,2020-03-27
,,
충남,0,2020-03-27
,,
충북,2,2020-03-27
,,
강원,0,2020-03-27
,,
경기,11,2020-03-27
,,
세종,0,2020-03-27
,,
울산,2,2020-03-27
,,
대전,1,2020-03-27
,,
광주,1,2020-03-27
,,
인천,3,2020-03-27
,,
대구,34,2020-03-27
,,
부산,1,2020-03-27
,,
서울,12,2020-03-27
,,
합계,91,2020-03-27
,,
검역,30,2020-03-26
,,
제주,0,2020-03-26
,,
경남,0,2020-03-26
,,
경북,12,2020-03-26
,,
전남,0,2020-03-26
,,
전북,0,2020-03-26
,,
충남,1,2020-03-26
,,
충북,1,2020-03-26
,,
강원,0,2020-03-26
,,
경기,14,2020-03-26
,,
세종,0,2020-03-26
,,
울산,0,2020-03-26
,,
대전,6,2020-03-26
,,
광주,0,2020-03-26
,,
인천,1,2020-03-26
,,
대구,26,2020-03-26
,,
부산,0,2020-03-26
,,
서울,13,2020-03-26
,,
합계,104,2020-03-26
,,
검역,34,2020-03-25
,,
제주,2,2020-03-25
,,
경남,0,2020-03-25
,,
경북,5,2020-03-25
,,
전남,2,2020-03-25
,,
전북,0,2020-03-25
,,
충남,3,2020-03-25
,,
충북,0,2020-03-25
,,
강원,1,2020-03-25
,,
경기,21,2020-03-25
,,
세종,2,2020-03-25
,,
울산,1,2020-03-25
,,
대전,0,2020-03-25
,,
광주,0,2020-03-25
,,
인천,1,2020-03-25
,,
대구,14,2020-03-25
,,
부산,1,2020-03-25
,,
서울,13,2020-03-25
,,
합계,100,2020-03-25
,,
검역,20,2020-03-24
,,
제주,0,2020-03-24
,,
경남,1,2020-03-24
,,
경북,1,2020-03-24
,,
전남,0,2020-03-24
,,
전북,0,2020-03-24
,,
충남,0,2020-03-24
,,
충북,1,2020-03-24
,,
강원,0,2020-03-24
,,
경기,15,2020-03-24
,,
세종,0,2020-03-24
,,
울산,0,2020-03-24
,,
대전,0,2020-03-24
,,
광주,0,2020-03-24
,,
인천,1,2020-03-24
,,
대구,31,2020-03-24
,,
부산,2,2020-03-24
,,
서울,4,2020-03-24
,,
합계,76,2020-03-24
,,
검역,13,2020-03-23
,,
제주,0,2020-03-23
,,
경남,1,2020-03-23
,,
경북,2,2020-03-23
,,
전남,0,2020-03-23
,,
전북,0,2020-03-23
,,
충남,0,2020-03-23
,,
충북,2,2020-03-23
,,
강원,0,2020-03-23
,,
경기,14,2020-03-23
,,
세종,1,2020-03-23
,,
울산,0,2020-03-23
,,
대전,0,2020-03-23
,,
광주,0,2020-03-23
,,
인천,0,2020-03-23
,,
대구,24,2020-03-23
,,
부산,1,2020-03-23
,,
서울,6,2020-03-23
,,
합계,64,2020-03-23
,,
검역,11,2020-03-22
,,
제주,0,2020-03-22
,,
경남,1,2020-03-22
,,
경북,11,2020-03-22
,,
전남,1,2020-03-22
,,
전북,0,2020-03-22
,,
충남,1,2020-03-22
,,
충북,1,2020-03-22
,,
강원,0,2020-03-22
,,
경기,16,2020-03-22
,,
세종,0,2020-03-22
,,
울산,0,2020-03-22
,,
대전,2,2020-03-22
,,
광주,1,2020-03-22
,,
인천,0,2020-03-22
,,
대구,43,2020-03-22
,,
부산,0,2020-03-22
,,
서울,10,2020-03-22
,,
합계,98,2020-03-22
,,
검역,6,2020-03-21
,,
제주,0,2020-03-21
,,
경남,0,2020-03-21
,,
경북,40,2020-03-21
,,
전남,0,2020-03-21
,,
전북,0,2020-03-21
,,
충남,0,2020-03-21
,,
충북,1,2020-03-21
,,
강원,0,2020-03-21
,,
경기,12,2020-03-21
,,
세종,0,2020-03-21
,,
울산,0,2020-03-21
,,
대전,0,2020-03-21
,,
광주,0,2020-03-21
,,
인천,4,2020-03-21
,,
대구,69,2020-03-21
,,
부산,0,2020-03-21
,,
서울,15,2020-03-21
,,
합계,147,2020-03-21
,,
검역,1,2020-03-20
,,
제주,0,2020-03-20
,,
경남,1,2020-03-20
,,
경북,13,2020-03-20
,,
전남,0,2020-03-20
,,
전북,0,2020-03-20
,,
충남,1,2020-03-20
,,
충북,0,2020-03-20
,,
강원,0,2020-03-20
,,
경기,14,2020-03-20
,,
세종,0,2020-03-20
,,
울산,0,2020-03-20
,,
대전,0,2020-03-20
,,
광주,1,2020-03-20
,,
인천,4,2020-03-20
,,
대구,34,2020-03-20
,,
부산,1,2020-03-20
,,
서울,17,2020-03-20
,,
합계,87,2020-03-20
,,
검역,5,2020-03-19
,,
제주,0,2020-03-19
,,
경남,0,2020-03-19
,,
경북,12,2020-03-19
,,
전남,0,2020-03-19
,,
전북,1,2020-03-19
,,
충남,0,2020-03-19
,,
충북,1,2020-03-19
,,
강원,0,2020-03-19
,,
경기,18,2020-03-19
,,
세종,0,2020-03-19
,,
울산,6,2020-03-19
,,
대전,0,2020-03-19
,,
광주,0,2020-03-19
,,
인천,0,2020-03-19
,,
대구,97,2020-03-19
,,
부산,0,2020-03-19
,,
서울,12,2020-03-19
,,
합계,152,2020-03-19
,,
검역,5,2020-03-18
,,
제주,0,2020-03-18
,,
경남,0,2020-03-18
,,
경북,9,2020-03-18
,,
전남,1,2020-03-18
,,
전북,2,2020-03-18
,,
충남,3,2020-03-18
,,
충북,1,2020-03-18
,,
강원,1,2020-03-18
,,
경기,15,2020-03-18
,,
세종,1,2020-03-18
,,
울산,2,2020-03-18
,,
대전,0,2020-03-18
,,
광주,1,2020-03-18
,,
인천,1,2020-03-18
,,
대구,46,2020-03-18
,,
부산,0,2020-03-18
,,
서울,5,2020-03-18
,,
합계,93,2020-03-18
,,
검역,2,2020-03-17
,,
제주,0,2020-03-17
,,
경남,1,2020-03-17
,,
경북,5,2020-03-17
,,
전남,0,2020-03-17
,,
전북,0,2020-03-17
,,
충남,0,2020-03-17
,,
충북,0,2020-03-17
,,
강원,0,2020-03-17
,,
경기,31,2020-03-17
,,
세종,0,2020-03-17
,,
울산,0,2020-03-17
,,
대전,0,2020-03-17
,,
광주,0,2020-03-17
,,
인천,1,2020-03-17
,,
대구,32,2020-03-17
,,
부산,0,2020-03-17
,,
서울,12,2020-03-17
,,
합계,84,2020-03-17
,,
검역,4,2020-03-16
,,
제주,0,2020-03-16
,,
경남,0,2020-03-16
,,
경북,7,2020-03-16
,,
전남,0,2020-03-16
,,
전북,0,2020-03-16
,,
충남,0,2020-03-16
,,
충북,0,2020-03-16
,,
강원,0,2020-03-16
,,
경기,20,2020-03-16
,,
세종,1,2020-03-16
,,
울산,0,2020-03-16
,,
대전,0,2020-03-16
,,
광주,0,2020-03-16
,,
인천,0,2020-03-16
,,
대구,35,2020-03-16
,,
부산,1,2020-03-16
,,
서울,6,2020-03-16
,,
합계,74,2020-03-16
,,
제주,0,2020-03-15
,,
경남,0,2020-03-15
,,
경북,4,2020-03-15
,,
전남,0,2020-03-15
,,
전북,0,2020-03-15
,,
충남,0,2020-03-15
,,
충북,3,2020-03-15
,,
강원,0,2020-03-15
,,
경기,11,2020-03-15
,,
세종,1,2020-03-15
,,
울산,1,2020-03-15
,,
대전,0,2020-03-15
,,
광주,1,2020-03-15
,,
인천,2,2020-03-15
,,
대구,41,2020-03-15
,,
부산,3,2020-03-15
,,
서울,9,2020-03-15
,,
합계,76,2020-03-15
,,
제주,0,2020-03-14
,,
경남,0,2020-03-14
,,
경북,6,2020-03-14
,,
전남,0,2020-03-14
,,
전북,0,2020-03-14
,,
충남,0,2020-03-14
,,
충북,1,2020-03-14
,,
강원,0,2020-03-14
,,
경기,15,2020-03-14
,,
세종,6,2020-03-14
,,
울산,0,2020-03-14
,,
대전,0,2020-03-14
,,
광주,0,2020-03-14
,,
인천,1,2020-03-14
,,
대구,62,2020-03-14
,,
부산,3,2020-03-14
,,
서울,13,2020-03-14
,,
합계,107,2020-03-14
,,
제주,0,2020-03-13
,,
경남,0,2020-03-13
,,
경북,4,2020-03-13
,,
전남,0,2020-03-13
,,
전북,0,2020-03-13
,,
충남,1,2020-03-13
,,
충북,0,2020-03-13
,,
강원,0,2020-03-13
,,
경기,7,2020-03-13
,,
세종,17,2020-03-13
,,
울산,2,2020-03-13
,,
대전,2,2020-03-13
,,
광주,0,2020-03-13
,,
인천,2,2020-03-13
,,
대구,61,2020-03-13
,,
부산,1,2020-03-13
,,
서울,13,2020-03-13
,,
합계,110,2020-03-13
,,
제주,0,2020-03-12
,,
경남,1,2020-03-12
,,
경북,8,2020-03-12
,,
전남,0,2020-03-12
,,
전북,0,2020-03-12
,,
충남,2,2020-03-12
,,
충북,0,2020-03-12
,,
강원,0,2020-03-12
,,
경기,3,2020-03-12
,,
세종,5,2020-03-12
,,
울산,0,2020-03-12
,,
대전,2,2020-03-12
,,
광주,0,2020-03-12
,,
인천,0,2020-03-12
,,
대구,73,2020-03-12
,,
부산,1,2020-03-12
,,
서울,19,2020-03-12
,,
합계,114,2020-03-12
,,
제주,0,2020-03-11
,,
경남,1,2020-03-11
,,
경북,18,2020-03-11
,,
전남,0,2020-03-11
,,
전북,0,2020-03-11
,,
충남,8,2020-03-11
,,
충북,2,2020-03-11
,,
강원,1,2020-03-11
,,
경기,12,2020-03-11
,,
세종,2,2020-03-11
,,
울산,1,2020-03-11
,,
대전,0,2020-03-11
,,
광주,0,2020-03-11
,,
인천,12,2020-03-11
,,
대구,131,2020-03-11
,,
부산,2,2020-03-11
,,
서울,52,2020-03-11
,,
합계,242,2020-03-11
,,
제주,0,2020-03-10
,,
경남,0,2020-03-10
,,
경북,10,2020-03-10
,,
전남,0,2020-03-10
,,
전북,0,2020-03-10
,,
충남,2,2020-03-10
,,
충북,0,2020-03-10
,,
강원,0,2020-03-10
,,
경기,11,2020-03-10
,,
세종,2,2020-03-10
,,
울산,0,2020-03-10
,,
대전,-1,2020-03-10
,,
광주,0,2020-03-10
,,
인천,4,2020-03-10
,,
대구,92,2020-03-10
,,
부산,0,2020-03-10
,,
서울,11,2020-03-10
,,
합계,131,2020-03-10
,,
제주,0,2020-03-09
,,
경남,0,2020-03-09
,,
경북,26,2020-03-09
,,
전남,0,2020-03-09
,,
전북,0,2020-03-09
,,
충남,4,2020-03-09
,,
충북,1,2020-03-09
,,
강원,1,2020-03-09
,,
경기,11,2020-03-09
,,
세종,3,2020-03-09
,,
울산,0,2020-03-09
,,
대전,1,2020-03-09
,,
광주,2,2020-03-09
,,
인천,0,2020-03-09
,,
대구,190,2020-03-09
,,
부산,-1,2020-03-09
,,
서울,10,2020-03-09
,,
합계,248,2020-03-09
,,
제주,0,2020-03-08
,,
경남,1,2020-03-08
,,
경북,32,2020-03-08
,,
전남,0,2020-03-08
,,
전북,0,2020-03-08
,,
충남,6,2020-03-08
,,
충북,4,2020-03-08
,,
강원,1,2020-03-08
,,
경기,11,2020-03-08
,,
세종,1,2020-03-08
,,
울산,1,2020-03-08
,,
대전,0,2020-03-08
,,
광주,0,2020-03-08
,,
인천,0,2020-03-08
,,
대구,297,2020-03-08
,,
부산,1,2020-03-08
,,
서울,12,2020-03-08
,,
합계,367,2020-03-08
,,
제주,0,2020-03-07
,,
경남,5,2020-03-07
,,
경북,65,2020-03-07
,,
전남,0,2020-03-07
,,
전북,0,2020-03-07
,,
충남,2,2020-03-07
,,
충북,5,2020-03-07
,,
강원,1,2020-03-07
,,
경기,10,2020-03-07
,,
세종,1,2020-03-07
,,
울산,0,2020-03-07
,,
대전,0,2020-03-07
,,
광주,0,2020-03-07
,,
인천,0,2020-03-07
,,
대구,390,2020-03-07
,,
부산,1,2020-03-07
,,
서울,3,2020-03-07
,,
합계,483,2020-03-07
,,
제주,0,2020-03-06
,,
경남,3,2020-03-06
,,
경북,123,2020-03-06
,,
전남,0,2020-03-06
,,
전북,0,2020-03-06
,,
충남,4,2020-03-06
,,
충북,3,2020-03-06
,,
강원,2,2020-03-06
,,
경기,10,2020-03-06
,,
세종,0,2020-03-06
,,
울산,0,2020-03-06
,,
대전,2,2020-03-06
,,
광주,-1,2020-03-06
,,
인천,0,2020-03-06
,,
대구,367,2020-03-06
,,
부산,3,2020-03-06
,,
서울,2,2020-03-06
,,
합계,518,2020-03-06
,,
제주,1,2020-03-05
,,
경남,9,2020-03-05
,,
경북,87,2020-03-05
,,
전남,-1,2020-03-05
,,
전북,0,2020-03-05
,,
충남,4,2020-03-05
,,
충북,1,2020-03-05
,,
강원,2,2020-03-05
,,
경기,9,2020-03-05
,,
세종,0,2020-03-05
,,
울산,0,2020-03-05
,,
대전,1,2020-03-05
,,
광주,1,2020-03-05
,,
인천,0,2020-03-05
,,
대구,321,2020-03-05
,,
부산,-1,2020-03-05
,,
서울,4,2020-03-05
,,
합계,438,2020-03-05
,,
제주,0,2020-03-04
,,
경남,1,2020-03-04
,,
경북,89,2020-03-04
,,
전남,0,2020-03-04
,,
전북,0,2020-03-04
,,
충남,1,2020-03-04
,,
충북,0,2020-03-04
,,
강원,1,2020-03-04
,,
경기,7,2020-03-04
,,
세종,0,2020-03-04
,,
울산,3,2020-03-04
,,
대전,1,2020-03-04
,,
광주,2,2020-03-04
,,
인천,2,2020-03-04
,,
대구,405,2020-03-04
,,
부산,3,2020-03-04
,,
서울,1,2020-03-04
,,
합계,516,2020-03-04
,,
검역,0,2020-03-01
,,
제주,0,2020-03-01
,,
경남,4,2020-03-01
,,
경북,67,2020-03-01
,,
전남,0,2020-03-01
,,
전북,1,2020-03-01
,,
충남,13,2020-03-01
,,
충북,1,2020-03-01
,,
강원,8,2020-03-01
,,
경기,7,2020-03-01
,,
세종,0,2020-03-01
,,
울산,3,2020-03-01
,,
대전,0,2020-03-01
,,
광주,0,2020-03-01
,,
인천,0,2020-03-01
,,
대구,469,2020-03-01
,,
부산,3,2020-03-01
,,
서울,10,2020-03-01
,,
합계,586,2020-03-01
