province,confirmed,date
인천,2,2020년 06월 16일 00시
대구,0,2020년 06월 16일 00시
부산,1,2020년 06월 16일 00시
서울,12,2020년 06월 16일 00시
합계,34,2020년 06월 16일 00시
검역,7,2020년 06월 15일 00시
제주,0,2020년 06월 15일 00시
경남,3,2020년 06월 15일 00시
경북,0,2020년 06월 15일 00시
전남,0,2020년 06월 15일 00시
전북,0,2020년 06월 15일 00시
충남,2,2020년 06월 15일 00시
충북,0,2020년 06월 15일 00시
강원,0,2020년 06월 15일 00시
경기,10,2020년 06월 15일 00시
세종,0,2020년 06월 15일 00시
울산,0,2020년 06월 15일 00시
대전,0,2020년 06월 15일 00시
광주,0,2020년 06월 15일 00시
인천,8,2020년 06월 15일 00시
대구,0,2020년 06월 15일 00시
부산,0,2020년 06월 15일 00시
서울,7,2020년 06월 15일 00시
합계,37,2020년 06월 15일 00시
검역,1,2020년 06월 14일 00시
제주,0,2020년 06월 14일 00시
경남,0,2020년 06월 14일 00시
경북,0,2020년 06월 14일 00시
전남,0,2020년 06월 14일 00시
전북,0,2020년 06월 14일 00시
충남,0,2020년 06월 14일 00시
충북,0,2020년 06월 14일 00시
강원,1,2020년 06월 14일 00시
경기,10,2020년 06월 14일 00시
세종,0,2020년 06월 14일 00시
울산,0,2020년 06월 14일 00시
대전,0,2020년 06월 14일 00시
광주,0,2020년 06월 14일 00시
인천,8,2020년 06월 14일 00시
대구,2,2020년 06월 14일 00시
부산,0,2020년 06월 14일 00시
서울,12,2020년 06월 14일 00시
합계,34,2020년 06월 14일 00시
검역,1,2020년 6월 13일 00시
제주,0,2020년 6월 13일 00시
경남,0,2020년 6월 13일 00시
경북,0,2020년 6월 13일 00시
전남,0,2020년 6월 13일 00시
전북,0,2020년 6월 13일 00시
충남,1,2020년 6월 13일 00시
충북,0,2020년 6월 13일 00시
강원,0,2020년 6월 13일 00시
경기,14,2020년 6월 13일 00시
세종,0,2020년 6월 13일 00시
울산,0,2020년 6월 13일 00시
대전,0,2020년 6월 13일 00시
광주,0,2020년 6월 13일 00시
인천,1,2020년 6월 13일 00시
대구,3,2020년 6월 13일 00시
부산,0,2020년 6월 13일 00시
서울,29,2020년 6월 13일 00시
합계,49,2020년 6월 13일 00시
검역,10,2020년 06월 12일 00시
제주,0,2020년 06월 12일 00시
경남,0,2020년 06월 12일 00시
경북,0,2020년 06월 12일 00시
전남,0,2020년 06월 12일 00시
전북,0,2020년 06월 12일 00시
충남,0,2020년 06월 12일 00시
충북,0,2020년 06월 12일 00시
강원,0,2020년 06월 12일 00시
경기,19,2020년 06월 12일 00시
세종,0,2020년 06월 12일 00시
울산,0,2020년 06월 12일 00시
대전,0,2020년 06월 12일 00시
광주,0,2020년 06월 12일 00시
인천,1,2020년 06월 12일 00시
대구,1,2020년 06월 12일 00시
부산,0,2020년 06월 12일 00시
서울,25,2020년 06월 12일 00시
합계,56,2020년 06월 12일 00시
검역,2,2020년 06월 11일 00시
제주,0,2020년 06월 11일 00시
경남,0,2020년 06월 11일 00시
경북,0,2020년 06월 11일 00시
전남,0,2020년 06월 11일 00시
전북,0,2020년 06월 11일 00시
충남,0,2020년 06월 11일 00시
충북,0,2020년 06월 11일 00시
강원,0,2020년 06월 11일 00시
경기,16,2020년 06월 11일 00시
세종,0,2020년 06월 11일 00시
울산,0,2020년 06월 11일 00시
대전,0,2020년 06월 11일 00시
광주,0,2020년 06월 11일 00시
인천,6,2020년 06월 11일 00시
대구,0,2020년 06월 11일 00시
부산,0,2020년 06월 11일 00시
서울,21,2020년 06월 11일 00시
합계,45,2020년 06월 11일 00시
검역,6,2020년 06월 10일 00시
제주,0,2020년 06월 10일 00시
경남,2,2020년 06월 10일 00시
경북,0,2020년 06월 10일 00시
전남,0,2020년 06월 10일 00시
전북,0,2020년 06월 10일 00시
충남,0,2020년 06월 10일 00시
충북,0,2020년 06월 10일 00시
강원,1,2020년 06월 10일 00시
경기,21,2020년 06월 10일 00시
세종,0,2020년 06월 10일 00시
울산,0,2020년 06월 10일 00시
대전,0,2020년 06월 10일 00시
광주,0,2020년 06월 10일 00시
인천,8,2020년 06월 10일 00시
대구,0,2020년 06월 10일 00시
부산,0,2020년 06월 10일 00시
서울,12,2020년 06월 10일 00시
합계,50,2020년 06월 10일 00시
검역,0,2020년 06월 09일 00시
제주,0,2020년 06월 09일 00시
경남,1,2020년 06월 09일 00시
경북,0,2020년 06월 09일 00시
전남,0,2020년 06월 09일 00시
전북,0,2020년 06월 09일 00시
충남,2,2020년 06월 09일 00시
충북,0,2020년 06월 09일 00시
강원,0,2020년 06월 09일 00시
경기,13,2020년 06월 09일 00시
세종,0,2020년 06월 09일 00시
울산,0,2020년 06월 09일 00시
대전,0,2020년 06월 09일 00시
광주,0,2020년 06월 09일 00시
인천,3,2020년 06월 09일 00시
대구,0,2020년 06월 09일 00시
부산,0,2020년 06월 09일 00시
서울,19,2020년 06월 09일 00시
합계,38,2020년 06월 09일 00시
검역,3,2020년 06월 08일 00시
제주,0,2020년 06월 08일 00시
경남,0,2020년 06월 08일 00시
경북,0,2020년 06월 08일 00시
전남,0,2020년 06월 08일 00시
전북,0,2020년 06월 08일 00시
충남,0,2020년 06월 08일 00시
충북,0,2020년 06월 08일 00시
강원,0,2020년 06월 08일 00시
경기,8,2020년 06월 08일 00시
세종,0,2020년 06월 08일 00시
울산,0,2020년 06월 08일 00시
대전,0,2020년 06월 08일 00시
광주,0,2020년 06월 08일 00시
인천,4,2020년 06월 08일 00시
대구,1,2020년 06월 08일 00시
부산,0,2020년 06월 08일 00시
서울,22,2020년 06월 08일 00시
합계,38,2020년 06월 08일 00시
검역,2,2020년 06월 07일 00시
제주,0,2020년 06월 07일 00시
경남,0,2020년 06월 07일 00시
경북,0,2020년 06월 07일 00시
전남,0,2020년 06월 07일 00시
전북,0,2020년 06월 07일 00시
충남,0,2020년 06월 07일 00시
충북,1,2020년 06월 07일 00시
강원,0,2020년 06월 07일 00시
경기,19,2020년 06월 07일 00시
세종,0,2020년 06월 07일 00시
울산,1,2020년 06월 07일 00시
대전,0,2020년 06월 07일 00시
광주,0,2020년 06월 07일 00시
인천,6,2020년 06월 07일 00시
대구,1,2020년 06월 07일 00시
부산,0,2020년 06월 07일 00시
서울,27,2020년 06월 07일 00시
합계,57,2020년 06월 07일 00시
검역,5,2020년 6월 5일 00시
제주,0,2020년 6월 5일 00시
경남,1,2020년 6월 5일 00시
경북,1,2020년 6월 5일 00시
전남,0,2020년 6월 5일 00시
전북,0,2020년 6월 5일 00시
충남,1,2020년 6월 5일 00시
충북,0,2020년 6월 5일 00시
강원,1,2020년 6월 5일 00시
경기,8,2020년 6월 5일 00시
세종,0,2020년 6월 5일 00시
울산,0,2020년 6월 5일 00시
대전,0,2020년 6월 5일 00시
광주,0,2020년 6월 5일 00시
인천,11,2020년 6월 5일 00시
대구,0,2020년 6월 5일 00시
부산,0,2020년 6월 5일 00시
서울,23,2020년 6월 5일 00시
합계,51,2020년 6월 5일 00시
검역,1,2020년 06월 05일 00시
제주,0,2020년 06월 05일 00시
경남,0,2020년 06월 05일 00시
경북,2,2020년 06월 05일 00시
전남,0,2020년 06월 05일 00시
전북,0,2020년 06월 05일 00시
충남,1,2020년 06월 05일 00시
충북,0,2020년 06월 05일 00시
강원,0,2020년 06월 05일 00시
경기,13,2020년 06월 05일 00시
세종,0,2020년 06월 05일 00시
울산,0,2020년 06월 05일 00시
대전,0,2020년 06월 05일 00시
광주,0,2020년 06월 05일 00시
인천,6,2020년 06월 05일 00시
대구,1,2020년 06월 05일 00시
부산,0,2020년 06월 05일 00시
서울,15,2020년 06월 05일 00시
합계,39,2020년 06월 05일 00시
검역,2,2020년 06월 04일 00시
제주,0,2020년 06월 04일 00시
경남,0,2020년 06월 04일 00시
경북,1,2020년 06월 04일 00시
전남,0,2020년 06월 04일 00시
전북,0,2020년 06월 04일 00시
충남,0,2020년 06월 04일 00시
충북,0,2020년 06월 04일 00시
강원,0,2020년 06월 04일 00시
경기,15,2020년 06월 04일 00시
세종,0,2020년 06월 04일 00시
울산,0,2020년 06월 04일 00시
대전,0,2020년 06월 04일 00시
광주,0,2020년 06월 04일 00시
인천,7,2020년 06월 04일 00시
대구,0,2020년 06월 04일 00시
부산,0,2020년 06월 04일 00시
서울,14,2020년 06월 04일 00시
합계,39,2020년 06월 04일 00시
검역,0,2020년 06월 03일 00시
제주,0,2020년 06월 03일 00시
경남,0,2020년 06월 03일 00시
경북,0,2020년 06월 03일 00시
전남,0,2020년 06월 03일 00시
전북,0,2020년 06월 03일 00시
충남,0,2020년 06월 03일 00시
충북,0,2020년 06월 03일 00시
강원,0,2020년 06월 03일 00시
경기,12,2020년 06월 03일 00시
세종,0,2020년 06월 03일 00시
울산,0,2020년 06월 03일 00시
대전,0,2020년 06월 03일 00시
광주,0,2020년 06월 03일 00시
인천,17,2020년 06월 03일 00시
대구,1,2020년 06월 03일 00시
부산,0,2020년 06월 03일 00시
서울,19,2020년 06월 03일 00시
합계,49,2020년 06월 03일 00시
검역,1,2020년 06월 02일 00시
제주,0,2020년 06월 02일 00시
경남,0,2020년 06월 02일 00시
경북,0,2020년 06월 02일 00시
전남,0,2020년 06월 02일 00시
전북,0,2020년 06월 02일 00시
충남,0,2020년 06월 02일 00시
충북,0,2020년 06월 02일 00시
강원,0,2020년 06월 02일 00시
경기,15,2020년 06월 02일 00시
세종,0,2020년 06월 02일 00시
울산,0,2020년 06월 02일 00시
대전,0,2020년 06월 02일 00시
광주,0,2020년 06월 02일 00시
인천,8,2020년 06월 02일 00시
대구,0,2020년 06월 02일 00시
부산,0,2020년 06월 02일 00시
서울,14,2020년 06월 02일 00시
합계,38,2020년 06월 02일 00시
검역,2,2020년 06월 01일 00시
제주,0,2020년 06월 01일 00시
경남,0,2020년 06월 01일 00시
경북,0,2020년 06월 01일 00시
전남,1,2020년 06월 01일 00시
전북,0,2020년 06월 01일 00시
충남,0,2020년 06월 01일 00시
충북,0,2020년 06월 01일 00시
강원,0,2020년 06월 01일 00시
경기,12,2020년 06월 01일 00시
세종,0,2020년 06월 01일 00시
울산,0,2020년 06월 01일 00시
대전,0,2020년 06월 01일 00시
광주,0,2020년 06월 01일 00시
인천,18,2020년 06월 01일 00시
대구,1,2020년 06월 01일 00시
부산,0,2020년 06월 01일 00시
서울,1,2020년 06월 01일 00시
합계,35,2020년 06월 01일 00시
검역,0,2020년 05월 31일 00시
제주,1,2020년 05월 31일 00시
경남,0,2020년 05월 31일 00시
경북,0,2020년 05월 31일 00시
전남,0,2020년 05월 31일 00시
전북,0,2020년 05월 31일 00시
충남,0,2020년 05월 31일 00시
충북,0,2020년 05월 31일 00시
강원,0,2020년 05월 31일 00시
경기,12,2020년 05월 31일 00시
세종,0,2020년 05월 31일 00시
울산,2,2020년 05월 31일 00시
대전,1,2020년 05월 31일 00시
광주,0,2020년 05월 31일 00시
인천,3,2020년 05월 31일 00시
대구,1,2020년 05월 31일 00시
부산,1,2020년 05월 31일 00시
서울,6,2020년 05월 31일 00시
합계,27,2020년 05월 31일 00시
검역,5,2020년 5월 30일 00시
제주,0,2020년 5월 30일 00시
경남,0,2020년 5월 30일 00시
경북,0,2020년 5월 30일 00시
전남,1,2020년 5월 30일 00시
전북,0,2020년 5월 30일 00시
충남,0,2020년 5월 30일 00시
충북,0,2020년 5월 30일 00시
강원,1,2020년 5월 30일 00시
경기,13,2020년 5월 30일 00시
세종,0,2020년 5월 30일 00시
울산,0,2020년 5월 30일 00시
대전,0,2020년 5월 30일 00시
광주,2,2020년 5월 30일 00시
인천,5,2020년 5월 30일 00시
대구,2,2020년 5월 30일 00시
부산,1,2020년 5월 30일 00시
서울,9,2020년 5월 30일 00시
합계,39,2020년 5월 30일 00시
검역,0,2020년 05월 29일 00시
제주,0,2020년 05월 29일 00시
경남,0,2020년 05월 29일 00시
경북,0,2020년 05월 29일 00시
전남,0,2020년 05월 29일 00시
전북,0,2020년 05월 29일 00시
충남,0,2020년 05월 29일 00시
충북,0,2020년 05월 29일 00시
강원,0,2020년 05월 29일 00시
경기,20,2020년 05월 29일 00시
세종,0,2020년 05월 29일 00시
울산,0,2020년 05월 29일 00시
대전,0,2020년 05월 29일 00시
광주,0,2020년 05월 29일 00시
인천,18,2020년 05월 29일 00시
대구,0,2020년 05월 29일 00시
부산,0,2020년 05월 29일 00시
서울,20,2020년 05월 29일 00시
합계,58,2020년 05월 29일 00시
검역,7,2020년 05월 28일 00시
제주,0,2020년 05월 28일 00시
경남,0,2020년 05월 28일 00시
경북,1,2020년 05월 28일 00시
전남,0,2020년 05월 28일 00시
전북,0,2020년 05월 28일 00시
충남,1,2020년 05월 28일 00시
충북,0,2020년 05월 28일 00시
강원,0,2020년 05월 28일 00시
경기,21,2020년 05월 28일 00시
세종,0,2020년 05월 28일 00시
울산,0,2020년 05월 28일 00시
대전,0,2020년 05월 28일 00시
광주,0,2020년 05월 28일 00시
인천,22,2020년 05월 28일 00시
대구,2,2020년 05월 28일 00시
부산,1,2020년 05월 28일 00시
서울,24,2020년 05월 28일 00시
합계,79,2020년 05월 28일 00시
검역,1,2020년 05월 27일 00시
제주,0,2020년 05월 27일 00시
경남,0,2020년 05월 27일 00시
경북,0,2020년 05월 27일 00시
전남,0,2020년 05월 27일 00시
전북,0,2020년 05월 27일 00시
충남,0,2020년 05월 27일 00시
충북,0,2020년 05월 27일 00시
강원,0,2020년 05월 27일 00시
경기,6,2020년 05월 27일 00시
세종,0,2020년 05월 27일 00시
울산,0,2020년 05월 27일 00시
대전,0,2020년 05월 27일 00시
광주,0,2020년 05월 27일 00시
인천,11,2020년 05월 27일 00시
대구,3,2020년 05월 27일 00시
부산,0,2020년 05월 27일 00시
서울,19,2020년 05월 27일 00시
합계,40,2020년 05월 27일 00시
검역,2,2020년 05월 26일 00시
제주,0,2020년 05월 26일 00시
경남,0,2020년 05월 26일 00시
경북,1,2020년 05월 26일 00시
전남,0,2020년 05월 26일 00시
전북,0,2020년 05월 26일 00시
충남,0,2020년 05월 26일 00시
충북,1,2020년 05월 26일 00시
강원,0,2020년 05월 26일 00시
경기,2,2020년 05월 26일 00시
세종,0,2020년 05월 26일 00시
울산,0,2020년 05월 26일 00시
대전,0,2020년 05월 26일 00시
광주,0,2020년 05월 26일 00시
인천,3,2020년 05월 26일 00시
대구,1,2020년 05월 26일 00시
부산,0,2020년 05월 26일 00시
서울,9,2020년 05월 26일 00시
합계,19,2020년 05월 26일 00시
검역,1,2020년 05월 25일 00시
제주,0,2020년 05월 25일 00시
경남,0,2020년 05월 25일 00시
경북,1,2020년 05월 25일 00시
전남,0,2020년 05월 25일 00시
전북,0,2020년 05월 25일 00시
충남,0,2020년 05월 25일 00시
충북,0,2020년 05월 25일 00시
강원,0,2020년 05월 25일 00시
경기,6,2020년 05월 25일 00시
세종,0,2020년 05월 25일 00시
울산,0,2020년 05월 25일 00시
대전,0,2020년 05월 25일 00시
광주,0,2020년 05월 25일 00시
인천,1,2020년 05월 25일 00시
대구,1,2020년 05월 25일 00시
부산,0,2020년 05월 25일 00시
서울,6,2020년 05월 25일 00시
합계,16,2020년 05월 25일 00시
검역,4,2020년 05월 24일 00시
제주,0,2020년 05월 24일 00시
경남,0,2020년 05월 24일 00시
경북,6,2020년 05월 24일 00시
전남,0,2020년 05월 24일 00시
전북,0,2020년 05월 24일 00시
충남,0,2020년 05월 24일 00시
충북,0,2020년 05월 24일 00시
강원,1,2020년 05월 24일 00시
경기,6,2020년 05월 24일 00시
세종,0,2020년 05월 24일 00시
울산,0,2020년 05월 24일 00시
대전,0,2020년 05월 24일 00시
광주,0,2020년 05월 24일 00시
인천,2,2020년 05월 24일 00시
대구,0,2020년 05월 24일 00시
부산,0,2020년 05월 24일 00시
서울,6,2020년 05월 24일 00시
합계,25,2020년 05월 24일 00시
검역,3,2020년 5월 23일 00시
제주,0,2020년 5월 23일 00시
경남,1,2020년 5월 23일 00시
경북,0,2020년 5월 23일 00시
전남,0,2020년 5월 23일 00시
전북,0,2020년 5월 23일 00시
충남,0,2020년 5월 23일 00시
충북,0,2020년 5월 23일 00시
강원,0,2020년 5월 23일 00시
경기,13,2020년 5월 23일 00시
세종,0,2020년 5월 23일 00시
울산,0,2020년 5월 23일 00시
대전,1,2020년 5월 23일 00시
광주,0,2020년 5월 23일 00시
인천,0,2020년 5월 23일 00시
대구,1,2020년 5월 23일 00시
부산,0,2020년 5월 23일 00시
서울,4,2020년 5월 23일 00시
합계,23,2020년 5월 23일 00시
검역,7,2020년 05월 22일 00시
제주,0,2020년 05월 22일 00시
경남,1,2020년 05월 22일 00시
경북,2,2020년 05월 22일 00시
전남,0,2020년 05월 22일 00시
전북,0,2020년 05월 22일 00시
충남,0,2020년 05월 22일 00시
충북,0,2020년 05월 22일 00시
강원,0,2020년 05월 22일 00시
경기,6,2020년 05월 22일 00시
세종,0,2020년 05월 22일 00시
울산,1,2020년 05월 22일 00시
대전,0,2020년 05월 22일 00시
광주,0,2020년 05월 22일 00시
인천,1,2020년 05월 22일 00시
대구,0,2020년 05월 22일 00시
부산,0,2020년 05월 22일 00시
서울,2,2020년 05월 22일 00시
합계,20,2020년 05월 22일 00시
검역,1,2020년 05월 21일 00시
제주,0,2020년 05월 21일 00시
경남,0,2020년 05월 21일 00시
경북,0,2020년 05월 21일 00시
전남,0,2020년 05월 21일 00시
전북,0,2020년 05월 21일 00시
충남,1,2020년 05월 21일 00시
충북,0,2020년 05월 21일 00시
강원,0,2020년 05월 21일 00시
경기,0,2020년 05월 21일 00시
세종,0,2020년 05월 21일 00시
울산,0,2020년 05월 21일 00시
대전,0,2020년 05월 21일 00시
광주,0,2020년 05월 21일 00시
인천,6,2020년 05월 21일 00시
대구,0,2020년 05월 21일 00시
부산,0,2020년 05월 21일 00시
서울,4,2020년 05월 21일 00시
합계,12,2020년 05월 21일 00시
검역,2,2020년 05월 20일 00시
제주,0,2020년 05월 20일 00시
경남,0,2020년 05월 20일 00시
경북,0,2020년 05월 20일 00시
전남,0,2020년 05월 20일 00시
전북,1,2020년 05월 20일 00시
충남,0,2020년 05월 20일 00시
충북,0,2020년 05월 20일 00시
강원,0,2020년 05월 20일 00시
경기,10,2020년 05월 20일 00시
세종,0,2020년 05월 20일 00시
울산,0,2020년 05월 20일 00시
대전,0,2020년 05월 20일 00시
광주,0,2020년 05월 20일 00시
인천,8,2020년 05월 20일 00시
대구,1,2020년 05월 20일 00시
부산,0,2020년 05월 20일 00시
서울,10,2020년 05월 20일 00시
합계,32,2020년 05월 20일 00시
검역,0,2020년 05월 19일 00시
제주,0,2020년 05월 19일 00시
경남,0,2020년 05월 19일 00시
경북,0,2020년 05월 19일 00시
전남,0,2020년 05월 19일 00시
전북,0,2020년 05월 19일 00시
충남,0,2020년 05월 19일 00시
충북,0,2020년 05월 19일 00시
강원,0,2020년 05월 19일 00시
경기,1,2020년 05월 19일 00시
세종,0,2020년 05월 19일 00시
울산,4,2020년 05월 19일 00시
대전,0,2020년 05월 19일 00시
광주,0,2020년 05월 19일 00시
인천,2,2020년 05월 19일 00시
대구,0,2020년 05월 19일 00시
부산,0,2020년 05월 19일 00시
서울,6,2020년 05월 19일 00시
합계,13,2020년 05월 19일 00시
검역,7,2020년 05월 18일 00시
제주,0,2020년 05월 18일 00시
경남,0,2020년 05월 18일 00시
경북,0,2020년 05월 18일 00시
전남,0,2020년 05월 18일 00시
전북,0,2020년 05월 18일 00시
충남,0,2020년 05월 18일 00시
충북,3,2020년 05월 18일 00시
강원,0,2020년 05월 18일 00시
경기,3,2020년 05월 18일 00시
세종,0,2020년 05월 18일 00시
울산,0,2020년 05월 18일 00시
대전,0,2020년 05월 18일 00시
광주,0,2020년 05월 18일 00시
인천,0,2020년 05월 18일 00시
대구,1,2020년 05월 18일 00시
부산,0,2020년 05월 18일 00시
서울,1,2020년 05월 18일 00시
합계,15,2020년 05월 18일 00시
검역,4,2020년 05월 17일 00시
제주,0,2020년 05월 17일 00시
경남,2,2020년 05월 17일 00시
경북,0,2020년 05월 17일 00시
전남,0,2020년 05월 17일 00시
전북,0,2020년 05월 17일 00시
충남,0,2020년 05월 17일 00시
충북,0,2020년 05월 17일 00시
강원,0,2020년 05월 17일 00시
경기,0,2020년 05월 17일 00시
세종,0,2020년 05월 17일 00시
울산,0,2020년 05월 17일 00시
대전,1,2020년 05월 17일 00시
광주,0,2020년 05월 17일 00시
인천,0,2020년 05월 17일 00시
대구,1,2020년 05월 17일 00시
부산,0,2020년 05월 17일 00시
서울,5,2020년 05월 17일 00시
합계,13,2020년 05월 17일 00시
검역,8,2020년 5월 16일 00시
제주,0,2020년 5월 16일 00시
경남,0,2020년 5월 16일 00시
경북,0,2020년 5월 16일 00시
전남,0,2020년 5월 16일 00시
전북,0,2020년 5월 16일 00시
충남,0,2020년 5월 16일 00시
충북,1,2020년 5월 16일 00시
강원,0,2020년 5월 16일 00시
경기,4,2020년 5월 16일 00시
세종,0,2020년 5월 16일 00시
울산,0,2020년 5월 16일 00시
대전,0,2020년 5월 16일 00시
광주,0,2020년 5월 16일 00시
인천,0,2020년 5월 16일 00시
대구,1,2020년 5월 16일 00시
부산,0,2020년 5월 16일 00시
서울,5,2020년 5월 16일 00시
합계,19,2020년 5월 16일 00시
검역,1,2020년 05월 15일 00시
제주,0,2020년 05월 15일 00시
경남,0,2020년 05월 15일 00시
경북,0,2020년 05월 15일 00시
전남,1,2020년 05월 15일 00시
전북,0,2020년 05월 15일 00시
충남,0,2020년 05월 15일 00시
충북,0,2020년 05월 15일 00시
강원,0,2020년 05월 15일 00시
경기,3,2020년 05월 15일 00시
세종,0,2020년 05월 15일 00시
울산,0,2020년 05월 15일 00시
대전,0,2020년 05월 15일 00시
광주,0,2020년 05월 15일 00시
인천,5,2020년 05월 15일 00시
대구,3,2020년 05월 15일 00시
부산,0,2020년 05월 15일 00시
서울,14,2020년 05월 15일 00시
합계,27,2020년 05월 15일 00시
검역,0,2020년 5월 14일 00시
제주,0,2020년 5월 14일 00시
경남,0,2020년 5월 14일 00시
경북,1,2020년 5월 14일 00시
전남,1,2020년 5월 14일 00시
전북,0,2020년 5월 14일 00시
충남,1,2020년 5월 14일 00시
충북,3,2020년 5월 14일 00시
강원,1,2020년 5월 14일 00시
경기,6,2020년 5월 14일 00시
세종,0,2020년 5월 14일 00시
울산,0,2020년 5월 14일 00시
대전,0,2020년 5월 14일 00시
광주,0,2020년 5월 14일 00시
인천,12,2020년 5월 14일 00시
대구,0,2020년 5월 14일 00시
부산,0,2020년 5월 14일 00시
서울,4,2020년 5월 14일 00시
합계,29,2020년 5월 14일 00시
검역,1,2020년 05월 13일 00시
제주,0,2020년 05월 13일 00시
경남,1,2020년 05월 13일 00시
경북,0,2020년 05월 13일 00시
전남,0,2020년 05월 13일 00시
전북,1,2020년 05월 13일 00시
충남,0,2020년 05월 13일 00시
충북,0,2020년 05월 13일 00시
강원,0,2020년 05월 13일 00시
경기,2,2020년 05월 13일 00시
세종,0,2020년 05월 13일 00시
울산,1,2020년 05월 13일 00시
대전,0,2020년 05월 13일 00시
광주,0,2020년 05월 13일 00시
인천,2,2020년 05월 13일 00시
대구,3,2020년 05월 13일 00시
부산,3,2020년 05월 13일 00시
서울,12,2020년 05월 13일 00시
합계,26,2020년 05월 13일 00시
검역,1,2020년 05월 12일 00시
제주,0,2020년 05월 12일 00시
경남,1,2020년 05월 12일 00시
경북,1,2020년 05월 12일 00시
전남,0,2020년 05월 12일 00시
전북,0,2020년 05월 12일 00시
충남,0,2020년 05월 12일 00시
충북,0,2020년 05월 12일 00시
강원,0,2020년 05월 12일 00시
경기,8,2020년 05월 12일 00시
세종,0,2020년 05월 12일 00시
울산,0,2020년 05월 12일 00시
대전,2,2020년 05월 12일 00시
광주,0,2020년 05월 12일 00시
인천,1,2020년 05월 12일 00시
대구,1,2020년 05월 12일 00시
부산,0,2020년 05월 12일 00시
서울,12,2020년 05월 12일 00시
합계,27,2020년 05월 12일 00시
검역,3,2020년 05월 11일 00시
제주,0,2020년 05월 11일 00시
경남,0,2020년 05월 11일 00시
경북,0,2020년 05월 11일 00시
전남,0,2020년 05월 11일 00시
전북,0,2020년 05월 11일 00시
충남,0,2020년 05월 11일 00시
충북,3,2020년 05월 11일 00시
강원,1,2020년 05월 11일 00시
경기,4,2020년 05월 11일 00시
세종,1,2020년 05월 11일 00시
울산,0,2020년 05월 11일 00시
대전,0,2020년 05월 11일 00시
광주,0,2020년 05월 11일 00시
인천,3,2020년 05월 11일 00시
대구,0,2020년 05월 11일 00시
부산,0,2020년 05월 11일 00시
서울,20,2020년 05월 11일 00시
합계,35,2020년 05월 11일 00시
검역,6,2020년 5월 10일 00시
제주,1,2020년 5월 10일 00시
경남,0,2020년 5월 10일 00시
경북,0,2020년 5월 10일 00시
전남,0,2020년 5월 10일 00시
전북,0,2020년 5월 10일 00시
충남,0,2020년 5월 10일 00시
충북,2,2020년 5월 10일 00시
강원,0,2020년 5월 10일 00시
경기,6,2020년 5월 10일 00시
세종,0,2020년 5월 10일 00시
울산,0,2020년 5월 10일 00시
대전,0,2020년 5월 10일 00시
광주,0,2020년 5월 10일 00시
인천,3,2020년 5월 10일 00시
대구,2,2020년 5월 10일 00시
부산,0,2020년 5월 10일 00시
서울,14,2020년 5월 10일 00시
합계,34,2020년 5월 10일 00시
검역,0,2020년 05월 09일 00시
제주,0,2020년 05월 09일 00시
경남,0,2020년 05월 09일 00시
경북,0,2020년 05월 09일 00시
전남,0,2020년 05월 09일 00시
전북,0,2020년 05월 09일 00시
충남,0,2020년 05월 09일 00시
충북,0,2020년 05월 09일 00시
강원,0,2020년 05월 09일 00시
경기,4,2020년 05월 09일 00시
세종,0,2020년 05월 09일 00시
울산,0,2020년 05월 09일 00시
대전,0,2020년 05월 09일 00시
광주,0,2020년 05월 09일 00시
인천,1,2020년 05월 09일 00시
대구,0,2020년 05월 09일 00시
부산,1,2020년 05월 09일 00시
서울,12,2020년 05월 09일 00시
합계,18,2020년 05월 09일 00시
검역,3,2020년 05월 08일 00시
제주,0,2020년 05월 08일 00시
경남,0,2020년 05월 08일 00시
경북,0,2020년 05월 08일 00시
전남,0,2020년 05월 08일 00시
전북,1,2020년 05월 08일 00시
충남,0,2020년 05월 08일 00시
충북,1,2020년 05월 08일 00시
강원,0,2020년 05월 08일 00시
경기,2,2020년 05월 08일 00시
세종,0,2020년 05월 08일 00시
울산,0,2020년 05월 08일 00시
대전,0,2020년 05월 08일 00시
광주,0,2020년 05월 08일 00시
인천,0,2020년 05월 08일 00시
대구,3,2020년 05월 08일 00시
부산,2,2020년 05월 08일 00시
서울,0,2020년 05월 08일 00시
합계,12,2020년 05월 08일 00시
검역,1,2020년 05월 07일 00시
제주,0,2020년 05월 07일 00시
경남,0,2020년 05월 07일 00시
경북,0,2020년 05월 07일 00시
전남,0,2020년 05월 07일 00시
전북,0,2020년 05월 07일 00시
충남,0,2020년 05월 07일 00시
충북,1,2020년 05월 07일 00시
강원,0,2020년 05월 07일 00시
경기,1,2020년 05월 07일 00시
세종,0,2020년 05월 07일 00시
울산,0,2020년 05월 07일 00시
대전,1,2020년 05월 07일 00시
광주,0,2020년 05월 07일 00시
인천,0,2020년 05월 07일 00시
대구,0,2020년 05월 07일 00시
부산,0,2020년 05월 07일 00시
서울,0,2020년 05월 07일 00시
합계,4,2020년 05월 07일 00시
검역,2,2020년 05월 06일 00시
제주,0,2020년 05월 06일 00시
경남,0,2020년 05월 06일 00시
경북,0,2020년 05월 06일 00시
전남,0,2020년 05월 06일 00시
전북,0,2020년 05월 06일 00시
충남,0,2020년 05월 06일 00시
충북,0,2020년 05월 06일 00시
강원,0,2020년 05월 06일 00시
경기,0,2020년 05월 06일 00시
세종,0,2020년 05월 06일 00시
울산,0,2020년 05월 06일 00시
